Timestamp,Scenario,Temp,Hum,AccX,AccY,AccZ,Sample
19:45:21,D0,19.14,73.0,3691.0,1459.0,1068.0,0,708
19:45:22,D0,19.14,73.0,3691.0,1459.0,1068.0,0,709
19:45:22,D0,19.14,73.0,3691.0,1459.0,1068.0,0,710
19:45:23,D0,19.14,73.0,3691.0,1459.0,1068.0,0,711
19:45:23,D0,19.14,73.0,3691.0,1459.0,1068.0,0,712
19:45:24,D0,19.14,73.0,3692.0,1458.0,1065.0,0,713
19:45:24,D0,19.14,73.0,3691.0,1459.0,1069.0,0,714
19:45:25,D0,19.14,73.0,3691.0,1459.0,1069.0,0,715
19:45:25,D0,19.14,73.0,3691.0,1459.0,1069.0,0,716
19:45:26,D0,19.14,73.0,3691.0,1459.0,1069.0,0,717
19:45:26,D0,19.14,73.0,3691.0,1459.0,1069.0,0,718
19:45:27,D0,19.14,73.0,3691.0,1459.0,1069.0,0,719
19:45:27,D0,19.14,73.0,3691.0,1459.0,1069.0,0,720
19:45:28,D0,19.14,73.0,3691.0,1459.0,1069.0,0,721
19:45:29,D0,19.14,73.0,3690.0,1455.0,1069.0,0,722
19:45:29,D0,19.14,73.0,3690.0,1456.0,1068.0,0,723
19:45:30,D0,19.14,73.0,3690.0,1456.0,1068.0,0,724
19:45:30,D0,19.14,73.0,3690.0,1456.0,1068.0,0,725
19:45:31,D0,19.14,73.0,3690.0,1456.0,1068.0,0,726
19:45:31,D0,19.14,73.0,3690.0,1454.0,1069.0,0,727
19:45:32,D0,19.14,73.0,3690.0,1454.0,1069.0,0,728
19:45:32,D0,19.14,73.0,3689.0,1452.0,1072.0,0,729
19:45:33,D0,19.14,73.0,3689.0,1452.0,1072.0,0,730
19:45:33,D0,19.14,73.0,3689.0,1452.0,1072.0,0,731
19:45:34,D0,19.14,73.0,3689.0,1452.0,1072.0,0,732
19:45:34,D0,19.14,73.0,3689.0,1452.0,1072.0,0,733
19:45:35,D0,19.14,73.0,3689.0,1452.0,1072.0,0,734
19:45:35,D0,19.14,73.0,3689.0,1452.0,1072.0,0,735
19:45:36,D0,19.14,73.0,3689.0,1452.0,1072.0,0,736
19:45:36,D0,19.14,73.0,3689.0,1452.0,1072.0,0,737
19:45:37,D0,19.14,73.0,3688.0,1454.0,1068.0,0,738
19:45:37,D0,19.14,73.0,3688.0,1454.0,1068.0,0,739
19:45:38,D0,19.14,73.0,3689.0,1454.0,1070.0,0,740
19:45:38,D0,19.14,73.0,3689.0,1454.0,1070.0,0,741
19:45:39,D0,19.14,73.0,3689.0,1454.0,1070.0,0,742
19:45:39,D0,19.14,73.0,3689.0,1454.0,1070.0,0,743
19:45:40,D0,19.14,73.0,3689.0,1454.0,1070.0,0,744
19:45:41,D0,19.14,73.0,3689.0,1454.0,1070.0,0,745
19:45:41,D0,19.14,73.0,3689.0,1454.0,1070.0,0,746
19:45:42,D0,19.14,73.0,3689.0,1454.0,1070.0,0,747
19:45:42,D0,19.14,73.0,3691.0,1453.0,1071.0,0,748
19:45:43,D0,19.14,73.0,3691.0,1453.0,1071.0,0,749
19:45:43,D0,19.14,73.0,3691.0,1453.0,1071.0,0,750
19:45:44,D0,19.14,73.0,3691.0,1453.0,1071.0,0,751
19:45:45,D0,19.14,73.0,3691.0,1453.0,1071.0,0,752
19:45:45,D0,19.14,73.0,3691.0,1453.0,1071.0,0,753
19:45:46,D0,19.14,73.0,3691.0,1453.0,1071.0,0,754
19:45:46,D0,19.14,73.0,3687.0,1452.0,1071.0,0,755
19:45:47,D0,19.14,73.0,3687.0,1452.0,1071.0,0,756
19:45:47,D0,19.14,73.0,3689.0,1453.0,1071.0,0,757
19:45:48,D0,19.14,73.0,3689.0,1453.0,1071.0,0,758
19:45:48,D0,19.14,73.0,3689.0,1453.0,1071.0,0,759
19:45:49,D0,19.14,73.0,3689.0,1453.0,1071.0,0,760
19:45:49,D0,19.14,73.0,3690.0,1451.0,1072.0,0,761
19:45:50,D0,19.14,73.0,3690.0,1451.0,1072.0,0,762
19:45:51,D0,19.14,73.0,3690.0,1451.0,1072.0,0,763
19:45:51,D0,19.14,73.0,3690.0,1451.0,1072.0,0,764
19:45:52,D0,19.14,73.0,3688.0,1451.0,1074.0,0,765
